"","X","GAME_ID","EVENTNUM","EVENTMSGTYPE","EVENTMSGACTIONTYPE","PERIOD","WCTIMESTRING","PCTIMESTRING","HOMEDESCRIPTION","NEUTRALDESCRIPTION","VISITORDESCRIPTION","SCORE","SCOREMARGIN","PERSON1TYPE","PLAYER1_ID","PLAYER1_NAME","PLAYER1_TEAM_ID","PLAYER1_TEAM_CITY","PLAYER1_TEAM_NICKNAME","PLAYER1_TEAM_ABBREVIATION","PERSON2TYPE","PLAYER2_ID","PLAYER2_NAME","PLAYER2_TEAM_ID","PLAYER2_TEAM_CITY","PLAYER2_TEAM_NICKNAME","PLAYER2_TEAM_ABBREVIATION","PERSON3TYPE","PLAYER3_ID","PLAYER3_NAME","PLAYER3_TEAM_ID","PLAYER3_TEAM_CITY","PLAYER3_TEAM_NICKNAME","PLAYER3_TEAM_ABBREVIATION","home","away","winner","loser"
"248",248,21500002,284,2,1,2,"9:00 PM","0:34",NA,NA,"MISS James 26' 3PT Jump Shot",NA,NA,5,2544,"LeBron James",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"249",249,21500002,285,4,0,2,"9:00 PM","0:33","Gibson REBOUND (Off:2 Def:5)",NA,NA,NA,NA,4,201959,"Taj Gibson",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"250",250,21500002,286,1,101,2,"9:01 PM","0:23","McDermott 17' Driving Floating Jump Shot (7 PTS) (Noah 2 AST)",NA,NA,"37 - 46","9",4,203926,"Doug McDermott",1610612741,"Chicago","Bulls","CHI",4,201149,"Joakim Noah",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"251",251,21500002,288,1,1,2,"9:01 PM","0:01",NA,NA,"James 27' 3PT Jump Shot (13 PTS)","40 - 46","6",5,2544,"LeBron James",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"252",252,21500002,289,2,1,2,"9:01 PM","0:00","MISS McDermott 44' 3PT Jump Shot",NA,NA,NA,NA,4,203926,"Doug McDermott",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"253",253,21500002,291,4,0,2,"9:01 PM","0:00","BULLS Rebound",NA,NA,NA,NA,2,1610612741,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"254",254,21500002,290,13,0,2,"9:01 PM","0:00",NA,NA,NA,"40 - 46","6",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"255",255,21500002,292,18,0,2,"9:01 PM","0:00",NA,NA,NA,NA,NA,NA,278,"Stacey Augmon",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"256",256,21500002,294,12,0,3,"9:19 PM","12:00",NA,NA,NA,"40 - 46","6",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"257",257,21500002,295,1,73,3,"9:19 PM","11:38",NA,NA,"James 2' Driving Reverse Layup (15 PTS)","42 - 46","4",5,2544,"LeBron James",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"258",258,21500002,296,5,1,3,"9:20 PM","11:15","Rose Bad Pass Turnover (P1.T8)",NA,"James STEAL (1 STL)",NA,NA,4,201565,"Derrick Rose",1610612741,"Chicago","Bulls","CHI",5,2544,"LeBron James",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"259",259,21500002,297,5,1,3,"9:20 PM","11:11","Gasol STEAL (1 STL)",NA,"James Bad Pass Turnover (P1.T5)",NA,NA,5,2544,"LeBron James",1610612739,"Cleveland","Cavaliers","CLE",4,2200,"Pau Gasol",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"260",260,21500002,298,1,101,3,"9:20 PM","11:02","Snell 6' Driving Floating Jump Shot (7 PTS)",NA,NA,"42 - 48","6",4,203503,"Tony Snell",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"261",261,21500002,299,1,74,3,"9:20 PM","10:57",NA,NA,"James 2' Running Reverse Layup (17 PTS) (Williams 4 AST)","44 - 48","4",5,2544,"LeBron James",1610612739,"Cleveland","Cavaliers","CLE",5,2590,"Mo Williams",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"262",262,21500002,300,1,1,3,"9:20 PM","10:47","Mirotic 26' 3PT Jump Shot (14 PTS) (Rose 2 AST)",NA,NA,"44 - 51","7",4,202703,"Nikola Mirotic",1610612741,"Chicago","Bulls","CHI",4,201565,"Derrick Rose",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"263",263,21500002,301,1,1,3,"9:21 PM","10:29",NA,NA,"Love 21' Jump Shot (7 PTS) (Williams 5 AST)","46 - 51","5",5,201567,"Kevin Love",1610612739,"Cleveland","Cavaliers","CLE",5,2590,"Mo Williams",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"264",264,21500002,302,1,42,3,"9:21 PM","10:12","Rose 1' Driving Layup (8 PTS)",NA,NA,"46 - 53","7",4,201565,"Derrick Rose",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"265",265,21500002,303,6,2,3,"9:21 PM","10:12",NA,NA,"Williams S.FOUL (P1.T1) (S.Foster)",NA,NA,5,2590,"Mo Williams",1610612739,"Cleveland","Cavaliers","CLE",4,201565,"Derrick Rose",1610612741,"Chicago","Bulls","CHI",1,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"266",266,21500002,304,3,10,3,"9:21 PM","10:12","MISS Rose Free Throw 1 of 1",NA,NA,NA,NA,4,201565,"Derrick Rose",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"267",267,21500002,306,4,0,3,"9:21 PM","10:10",NA,NA,"Smith REBOUND (Off:1 Def:2)",NA,NA,5,2747,"J.R. Smith",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"268",268,21500002,307,1,108,3,"9:22 PM","9:52",NA,NA,"Mozgov  Cutting Dunk Shot (5 PTS) (Love 3 AST)","48 - 53","5",5,202389,"Timofey Mozgov",1610612739,"Cleveland","Cavaliers","CLE",5,201567,"Kevin Love",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"269",269,21500002,308,1,1,3,"9:22 PM","9:37","Gasol 17' Jump Shot (2 PTS) (Rose 3 AST)",NA,NA,"48 - 55","7",4,2200,"Pau Gasol",1610612741,"Chicago","Bulls","CHI",4,201565,"Derrick Rose",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"270",270,21500002,309,2,42,3,"9:22 PM","9:17",NA,NA,"MISS Love 3' Driving Layup",NA,NA,5,201567,"Kevin Love",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"271",271,21500002,310,4,0,3,"9:22 PM","9:16","Mirotic REBOUND (Off:1 Def:2)",NA,NA,NA,NA,4,202703,"Nikola Mirotic",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"272",272,21500002,311,2,1,3,"9:23 PM","9:03","MISS Rose 25' 3PT Jump Shot",NA,NA,NA,NA,4,201565,"Derrick Rose",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"273",273,21500002,312,4,0,3,"9:23 PM","9:02",NA,NA,"James REBOUND (Off:0 Def:7)",NA,NA,5,2544,"LeBron James",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"274",274,21500002,313,2,46,3,"9:23 PM","8:55",NA,NA,"MISS Smith 25' 3PT Running Jump Shot",NA,NA,5,2747,"J.R. Smith",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"275",275,21500002,314,4,0,3,"9:23 PM","8:53","Mirotic REBOUND (Off:1 Def:3)",NA,NA,NA,NA,4,202703,"Nikola Mirotic",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"276",276,21500002,315,1,82,3,"9:23 PM","8:45","Rose 7' Driving Bank Shot (10 PTS)",NA,NA,"48 - 57","9",4,201565,"Derrick Rose",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"277",277,21500002,316,6,2,3,"9:23 PM","8:45",NA,NA,"Williams S.FOUL (P2.T2) (B.Taylor)",NA,NA,5,2590,"Mo Williams",1610612739,"Cleveland","Cavaliers","CLE",4,201565,"Derrick Rose",1610612741,"Chicago","Bulls","CHI",1,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"278",278,21500002,317,3,10,3,"9:23 PM","8:45","Rose Free Throw 1 of 1 (11 PTS)",NA,NA,"48 - 58","10",4,201565,"Derrick Rose",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"279",279,21500002,319,5,1,3,"9:24 PM","8:33","Mirotic STEAL (1 STL)",NA,"Love Bad Pass Turnover (P1.T6)",NA,NA,5,201567,"Kevin Love",1610612739,"Cleveland","Cavaliers","CLE",4,202703,"Nikola Mirotic",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"280",280,21500002,320,1,1,3,"9:24 PM","8:27","Snell 25' 3PT Jump Shot (10 PTS) (Rose 4 AST)",NA,NA,"48 - 61","13",4,203503,"Tony Snell",1610612741,"Chicago","Bulls","CHI",4,201565,"Derrick Rose",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"281",281,21500002,321,9,1,3,"9:24 PM","8:26",NA,NA,"Cavaliers Timeout: Regular (Reg.3 Short 0)",NA,NA,3,1610612739,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"282",282,21500002,323,1,42,3,"9:27 PM","8:06",NA,NA,"Smith 3' Driving Layup (2 PTS)","50 - 61","11",5,2747,"J.R. Smith",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"283",283,21500002,324,2,1,3,"9:27 PM","7:50","MISS Snell 24' 3PT Jump Shot",NA,NA,NA,NA,4,203503,"Tony Snell",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"284",284,21500002,325,4,0,3,"9:27 PM","7:49",NA,NA,"Mozgov REBOUND (Off:2 Def:3)",NA,NA,5,202389,"Timofey Mozgov",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"285",285,21500002,326,6,2,3,"9:28 PM","7:42","Gasol S.FOUL (P1.T1) (S.Foster)",NA,NA,NA,NA,4,2200,"Pau Gasol",1610612741,"Chicago","Bulls","CHI",5,2747,"J.R. Smith",1610612739,"Cleveland","Cavaliers","CLE",1,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"286",286,21500002,327,3,11,3,"9:28 PM","7:42",NA,NA,"MISS Smith Free Throw 1 of 2",NA,NA,5,2747,"J.R. Smith",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"287",287,21500002,328,4,1,3,"9:28 PM","7:42",NA,NA,"Cavaliers Rebound",NA,NA,3,1610612739,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"288",288,21500002,329,3,12,3,"9:28 PM","7:42",NA,NA,"MISS Smith Free Throw 2 of 2",NA,NA,5,2747,"J.R. Smith",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"289",289,21500002,331,4,0,3,"9:28 PM","7:41","Mirotic REBOUND (Off:1 Def:4)",NA,NA,NA,NA,4,202703,"Nikola Mirotic",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"290",290,21500002,332,2,1,3,"9:29 PM","7:27","MISS Gasol 17' Jump Shot",NA,NA,NA,NA,4,2200,"Pau Gasol",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"291",291,21500002,333,4,0,3,"9:29 PM","7:26",NA,NA,"James REBOUND (Off:0 Def:8)",NA,NA,5,2544,"LeBron James",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"292",292,21500002,334,6,1,3,"9:29 PM","7:11","Butler P.FOUL (P1.T2) (M.Ayotte)",NA,NA,NA,NA,4,202710,"Jimmy Butler",1610612741,"Chicago","Bulls","CHI",5,201567,"Kevin Love",1610612739,"Cleveland","Cavaliers","CLE",1,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
